k,exact,IAPPA1_q1.75,IAPPA2_q1.75,delta1_bound_component,delta2_bound_component
1535,5.010988078185385e-13,1.1292984508835622e-09,1.912399169533219e-16,0.006164624075795187,1.2240768661087624e-07
1536,5.020214238587694e-13,1.1270847873113529e-09,1.8544894424126133e-16,0.006162527850623523,1.2224899220885354e-07
1537,5.029406614092298e-13,1.1248681102528312e-09,1.798023692849134e-16,0.006160433697571598,1.220906062916524e-07
1538,5.03856508810787e-13,1.122648568909961e-09,1.742973022041003e-16,0.006158341613257049,1.2193252806010593e-07
1539,5.047689544918565e-13,1.1204263128713266e-09,1.6893089899177653e-16,0.006156251594305208,1.2177475671763382e-07
1540,5.056779869684865e-13,1.1182014920685741e-09,1.6370036091472451e-16,0.006154163637349077,1.216172914702323e-07
1541,5.06583594844439e-13,1.1159742567331802e-09,1.5860293392139694e-16,0.006152077739029306,1.214601315264641e-07
1542,5.074857668112688e-13,1.1137447573535726e-09,1.536359080568245e-16,0.0061499938959941715,1.213032760974486e-07
1543,5.083844916484014e-13,1.1115131446326088e-09,1.4879661688450552e-16,0.0061479121048995545,1.2114672439685182e-07
1544,5.092797582232055e-13,1.1092795694454288e-09,1.440824369151982e-16,0.006145832362408916,1.2099047564087664e-07
1545,5.101715554910665e-13,1.107044182797692e-09,1.394907870425347e-16,0.006143754665193278,1.2083452904825295e-07
1546,5.110598724954549e-13,1.104807135784207e-09,1.350191279853785e-16,0.006141679009931199,1.206788838402278e-07
1547,5.119446983679936e-13,1.1025685795479755e-09,1.306649617368473e-16,0.006139605393308756,1.2052353924055584e-07
1548,5.128260223285226e-13,1.100328665239645e-09,1.264258310199233e-16,0.0061375338120195164,1.2036849447548952e-07
1549,5.13703833685161e-13,1.0980875439773955e-09,1.2229931874957637e-16,0.006135464262764524,1.2021374877376947e-07
1550,5.145781218343673e-13,1.0958453668072646e-09,1.182830475013223e-16,0.006133396742252271,1.2005930136661493e-07
1551,5.15448876260996e-13,1.0936022846639152e-09,1.1437467898614501e-16,0.006131331247198678,1.1990515148771417e-07
1552,5.163160865383536e-13,1.091358448331869e-09,1.1057191353170534e-16,0.0061292677743270746,1.1975129837321497e-07
1553,5.171797423282501e-13,1.0891140084071976e-09,1.0687248956976677e-16,0.006127206320368177,1.1959774126171515e-07
1554,5.180398333810492e-13,1.0868691152596982e-09,1.032741831297646e-16,0.0061251468820600645,1.1944447939425324e-07
1555,5.188963495357171e-13,1.0846239189955457e-09,9.977480733844734e-17,0.006123089456148163,1.1929151201429896e-07
1556,5.197492807198664e-13,1.0823785694204363e-09,9.637221192552105e-17,0.006121034039385216,1.1913883836774396e-07
1557,5.205986169498006e-13,1.0801332160032378e-09,9.306428273522684e-17,0.0061189806285312735,1.1898645770289252e-07
1558,5.214443483305531e-13,1.0778880078401401e-09,8.984894124378172e-17,0.006116929220353663,1.1883436927045224e-07
1559,5.222864650559266e-13,1.07564309361932e-09,8.672414408261683e-17,0.006114879811626972,1.1868257232352487e-07
1560,5.231249574085288e-13,1.0733986215861276e-09,8.368788256734452e-17,0.006112832399133026,1.1853106611759712e-07
1561,5.239598157598046e-13,1.071154739508798e-09,8.073818223238859e-17,0.006110786979660867,1.1837984991053157e-07
1562,5.247910305700689e-13,1.0689115946446971e-09,7.787310237121209e-17,0.006108743550006738,1.1822892296255747e-07
1563,5.256185923885338e-13,1.066669333707104e-09,7.5090735582078e-17,0.006106702106974052,1.180782845362618e-07
1564,5.26442491853336e-13,1.064428102832537e-09,7.238920731927799e-17,0.0061046626473733835,1.1792793389658022e-07
1565,5.272627196915597e-13,1.0621880475486259e-09,6.976667544976744e-17,0.006102625168022438,1.1777787031078805e-07
1566,5.280792667192591e-13,1.0599493127425422e-09,6.722132981514227e-17,0.006100589665746037,1.176280930484914e-07
1567,5.288921238414777e-13,1.057712042629976e-09,6.475139179889776e-17,0.006098556137376096,1.1747860138161826e-07
1568,5.297012820522644e-13,1.0554763807246838e-09,6.235511389890624e-17,0.006096524579751605,1.1732939458440966e-07
1569,5.305067324346881e-13,1.053242469808597e-09,6.003077930505496e-17,0.006094494989718607,1.171804719334108e-07
1570,5.313084661608505e-13,1.051010451902493e-09,5.777670148198297e-17,0.006092467364130178,1.1703183270746235e-07
1571,5.321064744918958e-13,1.0487804682372438e-09,5.559122375685909e-17,0.006090441699846408,1.1688347618769166e-07
1572,5.329007487780181e-13,1.0465526592256317e-09,5.347271891214192e-17,0.006088417993734378,1.167354016575041e-07
1573,5.33691280458466e-13,1.0443271644347444e-09,5.141958878326417e-17,0.006086396242668148,1.1658760840257441e-07
1574,5.344780610615461e-13,1.0421041225589416e-09,4.943026386118497e-17,0.006084376443528726,1.16440095710838e-07
1575,5.352610822046242e-13,1.0398836713934047e-09,4.750320289975287e-17,0.006082358593204054,1.1629286287248249e-07
1576,5.360403355941221e-13,1.037665947808265e-09,4.563689252782454e-17,0.006080342688588991,1.1614590917993905e-07
1577,5.368158130255141e-13,1.0354510877233122e-09,4.382984686608355e-17,0.0060783287265852885,1.1599923392787397e-07
1578,5.375875063833203e-13,1.0332392260832834e-09,4.208060714850531e-17,0.006076316704101572,1.1585283641318018e-07
1579,5.383554076410986e-13,1.0310304968337347e-09,4.0387741348413715e-17,0.006074306618053322,1.157067159349688e-07
1580,5.39119508861433e-13,1.0288250328974959e-09,3.874984380907696e-17,0.006072298465362854,1.1556087179456076e-07
1581,5.398798021959209e-13,1.0266229661517042e-09,3.7165534878789265e-17,0.0060702922429593026,1.1541530329547844e-07
1582,5.406362798851569e-13,1.0244244274054224e-09,3.563346055038722e-17,0.0060682879477785955,1.1527000974343734e-07
1583,5.413889342587146e-13,1.0222295463778354e-09,3.4152292105148614e-17,0.0060662855767634385,1.1512499044633784e-07
1584,5.42137757735127e-13,1.0200384516770264e-09,3.272072576102372e-17,0.0060642851268632985,1.1498024471425688e-07
1585,5.428827428218646e-13,1.0178512707793322e-09,3.133748232514811e-17,0.006062286595034379,1.1483577185943982e-07
1586,5.436238821153098e-13,1.0156681300092742e-09,3.0001306850587774e-17,0.006060289978239601,1.1469157119629223e-07
1587,5.443611683007296e-13,1.0134891545200672e-09,2.871096829726749e-17,0.006058295273448593,1.1454764204137178e-07
1588,5.450945941522473e-13,1.0113144682746954e-09,2.746525919703374e-17,0.00605630247763766,1.1440398371338007e-07
1589,5.458241525328104e-13,1.0091441940275657e-09,2.6262995322804274e-17,0.006054311587789772,1.1426059553315465e-07
1590,5.46549836394157e-13,1.0069784533067247e-09,2.5103015361757094e-17,0.006052322600894545,1.1411747682366096e-07
1591,5.472716387767797e-13,1.0048173663966428e-09,2.398418059251177e-17,0.006050335513948216,1.1397462690998428e-07
1592,5.479895528098869e-13,1.0026610523215598e-09,2.2905374566256926e-17,0.006048350323953634,1.1383204511932185e-07
1593,5.487035717113636e-13,1.0005096288293933e-09,2.1865502791778132e-17,0.0060463670279202325,1.136897307809749e-07
1594,5.494136887877272e-13,9.983632123761955e-10,2.0863492424340817e-17,0.006044385622864017,1.1354768322634078e-07
1595,5.501198974340835e-13,9.962219181111732e-10,1.9898291958383522e-17,0.006042406105807543,1.1340590178890503e-07
1596,5.508221911340792e-13,9.94085859862246e-10,1.8968870923977377e-17,0.006040428473779899,1.132643858042337e-07
1597,5.51520563459853e-13,9.919551501221566e-10,1.8074219587007938e-17,0.006038452723816689,1.1312313460996543e-07
1598,5.522150080719833e-13,9.898299000351155e-10,1.7213348653036232e-17,0.0060364788529600096,1.1298214754580373e-07
1599,5.529055187194333e-13,9.877102193839873e-10,1.6385288974796346e-17,0.006034506858258439,1.1284142395350931e-07
1600,5.535920892394983e-13,9.855962165780037e-10,1.558909126328722e-17,0.0060325367367670135,1.1270096317689234e-07
1601,5.542747135577443e-13,9.834879986410085e-10,1.482382580241695e-17,0.00603056848554721,1.1256076456180481e-07
1602,5.54953385687949e-13,9.813856712002223e-10,1.4088582167158467e-17,0.006028602101666931,1.124208274561329e-07
1603,5.556280997320397e-13,9.79289338475521e-10,1.3382468945175542e-17,0.006026637582200483,1.1228115120978944e-07
1604,5.562988498800275e-13,9.771991032692316e-10,1.2704613461879016e-17,0.006024674924228559,1.1214173517470631e-07
1605,5.569656304099413e-13,9.751150669564303e-10,1.2054161508873317e-17,0.006022714124838224,1.1200257870482691e-07
1606,5.576284356877585e-13,9.730373294757458e-10,1.1430277075753856e-17,0.006020755181122894,1.1186368115609872e-07
1607,5.582872601673327e-13,9.709659893206543e-10,1.0832142085216338e-17,0.006018798090182316,1.1172504188646576e-07
1608,5.589420983903227e-13,9.689011435312664e-10,1.0258956131439562e-17,0.006016842849122559,1.1158666025586133e-07
1609,5.595929449861148e-13,9.668428876866008e-10,9.709936221703517e-18,0.006014889455055987,1.1144853562620041e-07
1610,5.602397946717456e-13,9.647913158973296e-10,9.184316521205259e-18,0.006012937905101244,1.1131066736137244e-07
1611,5.608826422518236e-13,9.627465207990004e-10,8.681348101035374e-18,0.006010988196383241,1.1117305482723396e-07
1612,5.615214826184458e-13,9.607085935457244e-10,8.200298689278163e-18,0.006009040326033135,1.1103569739160132e-07
1613,5.621563107511139e-13,9.586776238043225e-10,7.740452425199288e-18,0.006007094291188308,1.1089859442424335e-07
1614,5.627871217166501e-13,9.566536997489262e-10,7.301109616484947e-18,0.006005150088992358,1.1076174529687425e-07
1615,5.634139106691054e-13,9.546369080560242e-10,6.881586499496994e-18,0.006003207716595073,1.1062514938314627e-07
1616,5.640366728496722e-13,9.526273338999518e-10,6.4812150025089716e-18,0.0060012671711524215,1.1048880605864261e-07
1617,5.646554035865907e-13,9.506250609488131e-10,6.099342511888273e-18,0.005999328449826529,1.1035271470087027e-07
1618,5.652700982950549e-13,9.486301713608281e-10,5.7353316411902114e-18,0.005997391549785667,1.1021687468925292e-07
1619,5.658807524771162e-13,9.466427457811076e-10,5.3885600031299684e-18,0.0059954564682042286,1.1008128540512383e-07
1620,5.664873617215833e-13,9.446628633388319e-10,5.0584199843989955e-18,0.0059935232022627185,1.0994594623171882e-07
1621,5.670899217039237e-13,9.426906016448482e-10,4.74431852329267e-18,0.005991591749147733,1.0981085655416926e-07
1622,5.676884281861594e-13,9.40726036789657e-10,4.4456768901164e-18,0.005989662106051941,1.0967601575949508e-07
1623,5.682828770167616e-13,9.387692433418022e-10,4.1619304703379155e-18,0.005987734270174072,1.0954142323659777e-07
1624,5.688732641305468e-13,9.36820294346641e-10,3.8925285504535766e-18,0.005985808238718896,1.094070783762535e-07
1625,5.694595855485651e-13,9.34879261325497e-10,3.63693410653714e-18,0.005983884008897206,1.0927298057110624e-07
1626,5.700418373779898e-13,9.329462142751825e-10,3.3946235954396734e-18,0.005981961577925805,1.0913912921566082e-07
1627,5.706200158120053e-13,9.31021221667891e-10,3.1650867486096567e-18,0.0059800409430274875,1.0900552370627616e-07
1628,5.71194117129692e-13,9.291043504514461e-10,2.947826368502739e-18,0.0059781221014310205,1.0887216344115842e-07
1629,5.717641376959096e-13,9.271956660499015e-10,2.7423581275508815e-18,0.005976205050371132,1.0873904782035422e-07
1630,5.723300739611767e-13,9.252952323644877e-10,2.5482103696610185e-18,0.00597428978708849,1.0860617624574393e-07
1631,5.728919224615522e-13,9.234031117748942e-10,2.3649239142137068e-18,0.005972376308829688,1.084735481210349e-07
1632,5.734496798185107e-13,9.215193651408841e-10,2.1920518625325482e-18,0.00597046461284723,1.0834116285175481e-07
1633,5.740033427388183e-13,9.196440518042322e-10,2.0291594067955194e-18,0.005968554696399513,1.0820901984524494e-07
1634,5.745529080144052e-13,9.177772295909788e-10,1.875823641359675e-18,0.0059666465567508094,1.0807711851065361e-07
1635,5.750983725222382e-13,9.159189548139945e-10,1.7316333764710137e-18,0.005964740191171254,1.0794545825892954e-07
1636,5.756397332241891e-13,9.140692822758469e-10,1.5961889543316138e-18,0.005962835596936825,1.0781403850281524e-07
1637,5.761769871669022e-13,9.122282652719639e-10,1.4691020674964732e-18,0.00596093277132933,1.0768285865684053e-07
1638,5.76710131481659e-13,9.103959555940851e-10,1.3499955795727997e-18,0.005959031711636386,1.075519181373159e-07
1639,5.77239163384243e-13,9.085724035339955e-10,1.238503348194812e-18,0.005957132415151411,1.0742121636232617e-07
1640,5.777640801748008e-13,9.067576578875347e-10,1.1342700502474117e-18,0.005955234879173601,1.0729075275172389e-07
1641,5.782848792377014e-13,9.049517659588758e-10,1.036951009312401e-18,0.005953339101007918,1.0716052672712293e-07
1642,5.788015580413944e-13,9.031547735650628e-10,9.46212025311226e-19,0.005951445077965072,1.0703053771189212e-07
1643,5.793141141382653e-13,9.013667250408053e-10,8.617292063185004e-19,0.005949552807361508,1.0690078513114881e-07
1644,5.7982254516449e-13,8.995876632435211e-10,7.831888025208865e-19,0.005947662286519387,1.0677126841175251e-07
1645,5.803268488398872e-13,8.978176295586189e-10,7.102870422961844e-19,0.005945773512766571,1.0664198698229861e-07
1646,5.808270229677677e-13,8.960566639050204e-10,6.42729970387774e-19,0.0059438864834366134,1.0651294027311204e-07
1647,5.813230654347832e-13,8.943048047409039e-10,5.802332881498335e-19,0.005942001195868733,1.0638412771624093e-07
1648,5.81814974210773e-13,8.925620890696776e-10,5.225221958390478e-19,0.005940117647407809,1.0625554874545047e-07
1649,5.823027473486094e-13,8.908285524461623e-10,4.693312369287909e-19,0.005938235835404357,1.0612720279621665e-07
1650,5.827863829840388e-13,8.891042289829874e-10,4.2040414442204183e-19,0.00593635575721452,1.0599908930571999e-07
1651,5.832658793355246e-13,8.873891513571887e-10,3.7549368913956833e-19,0.005934477410200048,1.0587120771283943e-07
1652,5.837412347040853e-13,8.856833508170025e-10,3.3436152996018135e-19,0.005932600791728287,1.057435574581462e-07
1653,5.842124474731314e-13,8.839868571888519e-10,2.967780659901196e-19,0.005930725899172162,1.0561613798389766e-07
1654,5.846795161083039e-13,8.822996988845173e-10,2.625222906388997e-19,0.00592885272991016,1.0548894873403122e-07
1655,5.851424391573037e-13,8.806219029084832e-10,2.3138164757921593e-19,0.00592698128132632,1.0536198915415824e-07
1656,5.856012152497279e-13,8.789534948654627e-10,2.0315188856873496e-19,0.005925111550810213,1.0523525869155804e-07
1657,5.860558430968969e-13,8.772944989680839e-10,1.7763693311188167e-19,0.005923243535756926,1.0510875679517184e-07
1658,5.865063214916851e-13,8.756449380447418e-10,1.5464872993996537e-19,0.005921377233567053,1.0498248291559678e-07
1659,5.869526493083465e-13,8.740048335476031e-10,1.3400712028824056e-19,0.005919512641646678,1.0485643650507994e-07
1660,5.873948255023402e-13,8.723742055607623e-10,1.1553970294874313e-19,0.005917649757407355,1.0473061701751243e-07
1661,5.878328491101531e-13,8.70753072808542e-10,9.9081701077984e-20,0.0059157885782661,1.0460502390842345e-07
1662,5.882667192491221e-13,8.691414526639322e-10,8.447583073882155e-20,0.005913929101645372,1.0447965663497437e-07
1663,5.886964351172547e-13,8.675393611571625e-10,7.157217115607084e-20,0.00591207132497306,1.0435451465595292e-07
1664,5.891219959930459e-13,8.659468129844064e-10,6.022803666564047e-20,0.005910215245682471,1.0422959743176731e-07
1665,5.89543401235294e-13,8.643638215166038e-10,5.030785033722089e-20,0.005908360861212307,1.041049044244404e-07
1666,5.899606502829173e-13,8.627903988084059e-10,4.168301925077399e-20,0.005906508169006659,1.0398043509760392e-07
1667,5.90373742654766e-13,8.612265556072321e-10,3.4231811407302125e-20,0.005904657166514989,1.038561889164927e-07
1668,5.907826779494347e-13,8.596723013624362e-10,2.783923425459578e-20,0.005902807851192116,1.0373216534793892e-07
1669,5.911874558450699e-13,8.581276442345745e-10,2.2396914808881363e-20,0.0059009602204982015,1.0360836386036643e-07
1670,5.915880760991803e-13,8.565925911047761e-10,1.7802981353507675e-20,0.005899114271898736,1.0348478392378496e-07
1671,5.919845385484426e-13,8.550671475842037e-10,1.396194669602637e-20,0.00589727000286452,1.0336142500978449e-07
1672,5.92376843108506e-13,8.535513180236081e-10,1.0784592965233914e-20,0.005895427410871657,1.0323828659152965e-07
1673,5.927649897737962e-13,8.520451055229667e-10,8.187857929953955e-21,0.005893586493401535,1.0311536814375402e-07
1674,5.931489786173157e-13,8.505485119412035e-10,6.094722821547248e-21,0.005891747247940811,1.0299266914275453e-07
1675,5.935288097904458e-13,8.490615379059861e-10,4.434101642342251e-21,0.005889909671981403,1.0287018906638595e-07
1676,5.939044835227432e-13,8.475841828235954e-10,3.1407319423831576e-21,0.005888073763020469,1.0274792739405525e-07
1677,5.942760001217379e-13,8.461164448888658e-10,2.155067047093507e-21,0.005886239518560395,1.0262588360671613e-07
1678,5.946433599727267e-13,8.446583210951875e-10,1.423169718652475e-21,0.005884406936108783,1.0250405718686343e-07
1679,5.950065635385699e-13,8.432098072445743e-10,8.966072340777588e-22,0.005882576013178436,1.0238244761852772e-07
1680,5.953656113594807e-13,8.417708979577846e-10,5.323478632034786e-22,0.005880746747287343,1.022610543872698e-07
1681,5.957205040528181e-13,8.403415866844989e-10,2.926587299337931e-22,0.005878919135958667,1.0213987698017528e-07
1682,5.960712423128743e-13,8.389218657135473e-10,1.4500504034303744e-22,0.005877093176720729,1.0201891488584908e-07
1683,5.964178269106621e-13,8.375117261831839e-10,6.195066138114007e-23,0.005875268867106997,1.0189816759441015e-07
1684,5.967602586937031e-13,8.361111580914027e-10,2.1060034128854354e-23,0.005873446204656069,1.01777634597486e-07
1685,5.970985385858097e-13,8.34720150306297e-10,4.801405731021837e-24,0.005871625186911663,1.0165731538820739e-07
1686,5.974326675868699e-13,8.333386905764547e-10,4.513643176668869e-25,0.0058698058114226,1.0153720946120299e-07
1687,5.977626467726278e-13,8.319667655413864e-10,6.61402235077431e-28,0.005867988075742791,1.0141731631259409e-07
1688,5.980884772944638e-13,8.306043607419864e-10,6.146174859030002e-26,0.005866171977431224,1.0129763543998926e-07
1689,5.984101603791747e-13,8.292514606310204e-10,1.7807293418788012e-24,0.005864357514051954,1.0117816634247915e-07
1690,5.987276973287494e-13,8.279080485836416e-10,1.0767067936990562e-23,0.005862544683174084,1.010589085206312e-07
1691,5.990410895201447e-13,8.265741069079249e-10,3.7022405591082156e-23,0.005860733482371753,1.0093986147648441e-07
1692,5.993503384050607e-13,8.25249616855425e-10,9.487441844383407e-23,0.005858923909224123,1.0082102471354419e-07
1693,5.996554455097128e-13,8.239345586317504e-10,2.0290968669927078e-22,0.005857115961315369,1.0070239773677714e-07
1694,5.999564124346037e-13,8.226289114071539e-10,3.839075758259367e-22,0.00585530963623466,1.005839800526059e-07
1695,6.002532408542926e-13,8.21332653327134e-10,6.647748360546479e-22,0.005853504931576151,1.0046577116890405e-07
1696,6.005459325171647e-13,8.200457615230486e-10,1.0764809133149395e-21,0.005851701844938964,1.003477705949909e-07
1697,6.008344892451997e-13,8.187682121227363e-10,1.6539939648126926e-21,0.005849900373927182,1.0022997784162651e-07
1698,6.011189129337347e-13,8.174999802611449e-10,2.4362175725122842e-21,0.005848100516149829,1.0011239242100655e-07
1699,6.013992055512319e-13,8.162410400909617e-10,3.465928147846916e-21,0.005846302269220861,9.999501384675726e-08
1700,6.016753691390406e-13,8.149913647932504e-10,4.7897130210406e-21,0.005844505630759153,9.987784163393041e-08
1701,6.019474058111594e-13,8.137509265880859e-10,6.457909208484589e-21,0.005842710598388484,9.976087529899831e-08
1702,6.02215317753996e-13,8.125196967451856e-10,8.524542851669845e-21,0.0058409171697375245,9.96441143598488e-08
1703,6.024791072261278e-13,8.112976455945438e-10,1.1047269321235375e-20,0.005839125342439825,9.952755833578026e-08
1704,6.02738776558059e-13,8.100847425370573e-10,1.4087313979750166e-20,0.005837335114133802,9.941120674749675e-08
1705,6.029943281519774e-13,8.088809560551452e-10,1.7709413596903613e-20,0.005835546482462725,9.929505911710296e-08
1706,6.032457644815106e-13,8.07686253723364e-10,2.1981758410836393e-20,0.005833759445074704,9.917911496809937e-08
1707,6.034930880914791e-13,8.065006022190092e-10,2.697593482939961e-20,0.005831973999622677,9.906337382537737e-08
1708,6.03736301597651e-13,8.053239673327123e-10,3.2766868765186557e-20,0.005830190143764398,9.894783521521433e-08
1709,6.039754076864914e-13,8.041563139790233e-10,3.9432769598236066e-20,0.005828407875162422,9.883249866526884e-08
1710,6.042104091149147e-13,8.029976062069806e-10,4.7055074760361746e-20,0.005826627191484096,9.871736370457577e-08
1711,6.04441308710033e-13,8.018478072106671e-10,5.571839493511616e-20,0.005824848090401543,9.860242986354157e-08
1712,6.046681093689027e-13,8.007068793397545e-10,6.55104598674517e-20,0.005823070569591649,9.848769667393939e-08
1713,6.048908140582744e-13,7.995747841100294e-10,7.652206477719513e-20,0.005821294626736055,9.837316366890437e-08
1714,6.05109425814336e-13,7.984514822139022e-10,8.884701737050417e-20,0.005819520259521141,9.825883038292884e-08
1715,6.053239477424595e-13,7.973369335309016e-10,1.0258208544352865e-19,0.005817747465638012,9.814469635185764e-08
1716,6.055343830169409e-13,7.962310971381494e-10,1.178269450725489e-19,0.0058159762427824925,9.803076111288337e-08
1717,6.057407348807456e-13,7.951339313208166e-10,1.3468412938491814e-19,0.005814206588655107,9.791702420454171e-08
1718,6.059430066452468e-13,7.940453935825596e-10,1.532589779051846e-19,0.005812438500961069,9.780348516670672e-08
1719,6.061412016899671e-13,7.92965440655938e-10,1.7365958647082138e-19,0.005810671977410272,9.769014354058622e-08
1720,6.063353234623164e-13,7.918940285128095e-10,1.9599675771204192e-19,0.005808907015717275,9.757699886871713e-08
1721,6.065253754773297e-13,7.908311123747069e-10,2.2038395209022857e-19,0.00580714361360129,9.746405069496086e-08
1722,6.067113613174039e-13,7.897766467231907e-10,2.4693723948955147e-19,0.005805381768786172,9.735129856449872e-08
1723,6.068932846320326e-13,7.887305853101821e-10,2.757752513564053e-19,0.005803621479000405,9.723874202382735e-08
1724,6.070711491375401e-13,7.876928811682713e-10,3.0701913338133674e-19,0.005801862741977087,9.712638062075407e-08
1725,6.072449586168153e-13,7.866634866210059e-10,3.4079249871818755e-19,0.005800105555453927,9.701421390439247e-08
1726,6.074147169190439e-13,7.856423532931551e-10,3.772213817352236e-19,0.0057983499171732214,9.690224142515778e-08
1727,6.075804279594397e-13,7.846294321209538e-10,4.164341922930695e-19,0.005796595824881852,9.679046273476241e-08
1728,6.077420957189736e-13,7.836246733623182e-10,4.58561670544311e-19,0.0057948432763312695,9.667887738621147e-08
1729,6.078997242441044e-13,7.826280266070443e-10,5.037368422496799e-19,0.005793092269277481,9.656748493379824e-08
1730,6.080533176465051e-13,7.816394407869791e-10,5.520949746057806e-19,0.005791342801481039,9.645628493309979e-08
1731,6.08202880102791e-13,7.806588641861711e-10,6.037735325793577e-19,0.005789594870707032,9.63452769409725e-08
1732,6.083484158542446e-13,7.796862444509954e-10,6.589121357431583e-19,0.005787848474725068,9.623446051554765e-08
1733,6.084899292065438e-13,7.787215286002593e-10,7.176525156084836e-19,0.005786103611309268,9.612383521622704e-08
1734,6.086274245294823e-13,7.777646630352799e-10,7.801384734495606e-19,0.005784360278238249,9.601340060367859e-08
1735,6.087609062566945e-13,7.768155935499426e-10,8.465158386149294e-19,0.005782618473295116,9.590315623983197e-08
1736,6.088903788853773e-13,7.758742653407374e-10,9.169324273210639e-19,0.005780878194267451,9.579310168787428e-08
1737,6.090158469760123e-13,7.749406230167684e-10,9.915380019234985e-19,0.005779139438947299,9.568323651224568e-08
1738,6.091373151520845e-13,7.740146106097454e-10,1.0704842306607752e-18,0.005777402205131156,9.557356027863514e-08
1739,6.09254788099804e-13,7.730961715839497e-10,1.1539246478665674e-18,0.00577566649061996,9.546407255397607e-08
1740,6.093682705678223e-13,7.721852488461824e-10,1.2420146146453773e-18,0.005773932293219079,9.535477290644213e-08
1741,6.094777673669511e-13,7.712817847556855e-10,1.3349112800072444e-18,0.005772199610738297,9.524566090544286e-08
1742,6.095832833698792e-13,7.703857211340478e-10,1.4327735424569589e-18,0.0057704684409918055,9.513673612161955e-08
1743,6.096848235108882e-13,7.694969992750845e-10,1.535762012033287e-18,0.005768738781798192,9.502799812684095e-08
1744,6.097823927855676e-13,7.686155599547002e-10,1.644038972793783e-18,0.0057670106309804245,9.491944649419904e-08
1745,6.098759962505286e-13,7.6774134344073e-10,1.7577683457407914e-18,0.005765283986365848,9.481108079800492e-08
1746,6.099656390231181e-13,7.668742895027597e-10,1.8771156521842786e-18,0.005763558845786165,9.470290061378459e-08
1747,6.100513262811321e-13,7.660143374219288e-10,2.0022479775371843e-18,0.005761835207077432,9.459490551827474e-08
1748,6.101330632625243e-13,7.651614260007128e-10,2.1333339355390104e-18,0.00576011306808004,9.448709508941869e-08
1749,6.102108552651211e-13,7.643154935726881e-10,2.270543632903425e-18,0.00575839242663871,9.437946890636222e-08
1750,6.102847076463287e-13,7.63476478012277e-10,2.4140486343856594e-18,0.005756673280602478,9.427202654944948e-08
1751,6.103546258228453e-13,7.626443167444776e-10,2.5640219282655626e-18,0.005754955627824689,9.416476760021887e-08
1752,6.104206152703666e-13,7.618189467545733e-10,2.720637892242176e-18,0.005753239466162978,9.405769164139902e-08
1753,6.104826815232965e-13,7.610003045978291e-10,2.884072259735751e-18,0.005751524793479267,9.395079825690466e-08
1754,6.105408301744527e-13,7.601883264091667e-10,3.054502086593155e-18,0.005749811607639747,9.384408703183261e-08
1755,6.105950668747729e-13,7.593829479128285e-10,3.2321057181926767e-18,0.005748099906514873,9.373755755245774e-08
1756,6.106453973330223e-13,7.58584104432025e-10,3.4170627569442376e-18,0.005746389687979351,9.3631209406229e-08
1757,6.106918273154966e-13,7.577917308985631e-10,3.609554030181069e-18,0.005744680949912124,9.352504218176536e-08
1758,6.107343626457277e-13,7.570057618624669e-10,3.809761558438996e-18,0.0057429736901963655,9.341905546885189e-08
1759,6.107730092041865e-13,7.562261315015794e-10,4.017868524119401e-18,0.005741267906719468,9.331324885843573e-08
1760,6.10807772927987e-13,7.554527736311523e-10,4.234059240532101e-18,0.00573956359737303,9.320762194262221e-08
1761,6.108386598105871e-13,7.546856217134225e-10,4.458519121314293e-18,0.005737860760052847,9.310217431467089e-08
1762,6.108656759014912e-13,7.539246088671757e-10,4.691434650221845e-18,0.005736159392658899,9.29969055689916e-08
1763,6.108888273059509e-13,7.531696678772991e-10,4.932993351289204e-18,0.005734459493095343,9.289181530114061e-08
1764,6.109081201846666e-13,7.524207312043218e-10,5.183383759354204e-18,0.005732761059270499,9.27869031078167e-08
1765,6.109235607534844e-13,7.516777309939421e-10,5.442795390944147e-18,0.005731064089096843,9.268216858685727e-08
1766,6.109351552830997e-13,7.509405990865484e-10,5.711418715519543e-18,0.005729368580490992,9.257761133723458e-08
1767,6.109429100987515e-13,7.502092670267233e-10,5.989445127071891e-18,0.005727674531373697,9.247323095905177e-08
1768,6.109468315799228e-13,7.494836660727454e-10,6.277066916071934e-18,0.005725981939669831,9.236902705353913e-08
1769,6.10946926160037e-13,7.487637272060729e-10,6.574477241764929e-18,0.005724290803308379,9.226499922305027e-08
1770,6.109432003261559e-13,7.480493811408271e-10,6.881870104809393e-18,0.005722601120222427,9.216114707105833e-08
1771,6.109356606186758e-13,7.473405583332601e-10,7.199440320255869e-18,0.005720912888349152,9.205747020215218e-08
1772,6.109243136310217e-13,7.466371889912163e-10,7.527383490862299e-18,0.005719226105629811,9.195396822203266e-08
1773,6.109091660093452e-13,7.459392030835869e-10,7.865895980742587e-18,0.005717540770009733,9.185064073750883e-08
1774,6.108902244522175e-13,7.452465303497547e-10,8.215174889345067e-18,0.005715856879438305,9.174748735649426e-08
1775,6.108674957103241e-13,7.445591003090334e-10,8.575418025757387e-18,0.005714174431868965,9.164450768800326e-08
1776,6.108409865861586e-13,7.438768422700977e-10,8.946823883334717e-18,0.005712493425259188,9.154170134214721e-08
1777,6.108107039337164e-13,7.43199685340408e-10,9.329591614647817e-18,0.005710813857570482,9.143906793013086e-08
